Interlevin;PLANET 3;Chilled Display;51;1361.3424;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;planet3-stocked-10.jpg;1030;900;400;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R404a,Refrigerant Charge:190,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Stainless/Acyrlic,Power:13 Amp,kWh per 24 hours:5.71,Watts:340,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:3x 1/1 Gastro Pans
Interlevin;AZZURRA 2;Chilled Display;51;1208.2728;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;705;900;400;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:160,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Stainless/Acyrlic,Power:13 Amp,kWh per 24 hours:4.91,Watts:310,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:10,Fresh Fish:Y,Fresh Meat:Y
Interlevin;AZZURRA 3;Chilled Display;51;1352.3862;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;azzurra3-stocked-14.jpg;1030;900;400;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:190,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Stainless/Acyrlic,Power:13 Amp,kWh per 24 hours:5.38,Watts:340,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:20,Fresh Fish:Y,Fresh Meat:Y
Interlevin;AZZURRA 4;Chilled Display;51;1530.696;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1355;900;400;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:250,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Stainless/Acyrlic,Power:13 Amp,kWh per 24 hours:5.63,Watts:350,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:30,Fresh Fish:Y,Fresh Meat:Y
Interlevin;TAPAS 4;Chilled Display;51;761.277;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1085;380;255;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R404a,Refrigerant Charge:120,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:3.84,Watts:250,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:4x 1/3 Gastro Pans
Interlevin;TAPAS 6;Chilled Display;51;813.3858;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;tapas6-stocked-15.jpg;1437;380;255;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R404a,Refrigerant Charge:140,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:3.96,Watts:250,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:6x 1/3 Gastro Pans
Interlevin;TAPAS 8;Chilled Display;51;891.549;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;tapas8-stocked-15.jpg;1790;380;255;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R404a,Refrigerant Charge:150,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.10,Watts:250,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:8x 1/3 Gastro Pans
Interlevin;TAPAS 10;Chilled Display;51;955.8708;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2141;380;255;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R404a,Refrigerant Charge:170,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.23,Watts:250,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:10x 1/3 Gastro Pans
Interlevin;SUSHI 4;Chilled Display;51;942.8436;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1085;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:120,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.00,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:4x 1/3 Gastro Pans
Interlevin;SUSHI 6;Chilled Display;51;975.4116;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;sushi6-stocked-15.jpg;1437;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:165,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.12,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:6x 1/3 Gastro Pans
Interlevin;SUSHI 8;Chilled Display;51;1119.525;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1790;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:160,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.26,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:8x 1/3 Gastro Pans
Interlevin;SUSHI 10;Chilled Display;51;1218.0432;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2141;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:180,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.39,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:10x 1/3 Gastro Pans
Interlevin;SUSHI 4 SS;Chilled Display;51;1038.105;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1085;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:120,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.00,Watts:260,Noise Level dB:<60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:4x 1/3 Gastro Pans
Interlevin;SUSHI 6 SS;Chilled Display;51;1117.0824;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;sushi6ss-stocked-15.jpg;1437;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:165,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.12,Watts:260,Noise Level dB:4.12,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:6x 1/3 Gastro Pans
Interlevin;SUSHI 8 SS;Chilled Display;51;1191.9888;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1790;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:160,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.26,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:8x 1/3 Gastro Pans
Interlevin;SUSHI 10 SS;Chilled Display;51;1269.3378;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2141;380;255;Temperature Range in Degrees:0/+5,Refrigerant Gas:R404a,Refrigerant Charge:180,Defrost:Manual,Interior Finish:Stainless Steel,Exterior Finish:Silver,Power:13 Amp,kWh per 24 hours:4.39,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:10x 1/3 Gastro Pans
Interlevin;CEL10 LOW;Chilled Display;51;935.5158;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cel10-low-10.jpg;1010;1068;900;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:300,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.23,Watts:282,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL15 LOW;Chilled Display;51;1113.8256;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1510;1068;900;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.26,Watts:284,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL20 LOW;Chilled Display;51;1323.075;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2010;1068;900;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.76,Watts:317,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL10 FISH;Chilled Display;51;992.5098;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cel10-fish-08.jpg;1010;1068;900;Temperature Range in Degrees:-1/+3,Refrigerant Gas:R134a,Refrigerant Charge:300,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White / Grey / Stainless,Power:13 Amp,kWh per 24 hours:4.23,Watts:282,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Fresh Fish:Y,Fresh Meat:Y
Interlevin;CEL15 FISH;Chilled Display;51;1217.229;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cel15-fish-08.jpg;1510;1068;900;Temperature Range in Degrees:-1/+3,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White / Grey / Stainless,Power:13 Amp,kWh per 24 hours:4.26,Watts:284,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL20 FISH;Chilled Display;51;1460.6748;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2010;1068;900;Temperature Range in Degrees:-1/+3,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White / Grey / Stainless,Power:13 Amp,kWh per 24 hours:4.76,Watts:317,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL10FG;Chilled Display;51;976.2258;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cel10f-stocked-11.jpg;celebrity-rear-08.jpg;celebrity-rear2-08.jpg;1010;1068;1230;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R404a,Refrigerant Charge:300,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:4.50,Watts:300,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL15FG;Chilled Display;51;1178.9616;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1510;1068;1230;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:4.80,Watts:320,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL20FG;Chilled Display;51;1325.5176;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2010;1068;1230;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:5.63,Watts:375,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL10CG;Chilled Display;51;1080.4434;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1010;1068;1250;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:300,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:4.50,Watts:300,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL15CG;Chilled Display;51;1268.5236;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cel15c-stocked-11.jpg;cel15c-11.jpg;cel15c-counter-08.jpg;cel-cont-08.jpg;cel-glass-08.jpg;1510;1068;1250;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:4.80,Watts:320,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;CEL20CG;Chilled Display;51;1543.7232;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2010;1068;1250;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:5.63,Watts:375,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;PROVENCE 151 LOW;Chilled Display;51;1782.2838;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1510;1105;930;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:360,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:6.27,Watts:418,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.12m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;PROVENCE 191 LOW;Chilled Display;51;1985.0196;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;pro191-low-stocked-11.jpg;1910;1105;930;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:420,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:7.80,Watts:520,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.44m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;PROVENCE 251 LOW;Chilled Display;51;2466.2118;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2510;1105;930;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:580,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:8.36,Watts:557,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.92m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;PROVENCE 291 LOW;Chilled Display;51;2781.3072;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2910;1105;930;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:1200,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:12.54,Watts:836,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:2.24m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;PROVENCE 151C;Chilled Display;51;1908.4848;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1510;1105;1140;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:360,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:6.27,Watts:418,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.12m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;PROVENCE 191C;Chilled Display;51;2168.2146;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;pro191c-stocked-11.jpg;1910;1105;1140;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:420,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:7.80,Watts:520,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.44m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;PROVENCE 251C;Chilled Display;51;2673.8328;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2510;1105;1140;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:580,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:8.36,Watts:557,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.92m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;PROVENCE 291C;Chilled Display;51;3028.0098;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2910;1105;1140;Temperature Range in Degrees:-1/+2,Refrigerant Gas:R134a,Refrigerant Charge:1200,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:12.54,Watts:836,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:2.24m²,Fresh Fish:Y,Fresh Meat:Y
Interlevin;MA100C;Chilled Display;51;1191.9888;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1040;898;1262;Temperature Range in Degrees:+1/+10,Refrigerant Gas:R404a or R507,Defrost:Off Cycle,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:5.80,Watts:390,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;MA150C;Chilled Display;51;1367.0418;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;ma150-stocked-11.jpg;ma150-11.jpg;1520;898;1262;Temperature Range in Degrees:+1/+10,Refrigerant Gas:R404a or R507,Refrigerant Charge:550,Defrost:Off Cycle,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:5.85,Watts:800,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;MA200C;Chilled Display;51;1700.8638;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2000;898;1262;Temperature Range in Degrees:+1/+10,Refrigerant Gas:R404a or R507,Refrigerant Charge:750,Defrost:Off Cycle,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:7.90,Watts:1580,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;MA250C;Chilled Display;51;1953.2658;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2480;898;1262;Temperature Range in Degrees:+1/+10,Refrigerant Gas:R404a or R507,Refrigerant Charge:950,Defrost:Off Cycle,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:10.50,Watts:1665,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;MA300C;Chilled Display;51;2352.2238;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2960;898;1262;Temperature Range in Degrees:+1/+10,Refrigerant Gas:R404a or R507,Refrigerant Charge:1150,Defrost:Off Cycle,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:13.00,Watts:1827,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;HERA100S;Chilled Display;51;1383.3258;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1085;810;1075;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:300,Defrost:Timed Off Cycle,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless/ABS,Power:13 Amp,kWh per 24 hours:1.90,Watts:195,Noise Level dB:38,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:340ltr,Capacity Cuft:12.0
Interlevin;HERA150S;Chilled Display;51;1623.5148;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;hera150s-04.jpg;1540;810;1075;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:400,Defrost:Timed Off Cycle,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless/ABS,Power:13 Amp,kWh per 24 hours:1.90,Watts:201,Noise Level dB:40.86,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:501ltr,Capacity Cuft:17.7
Interlevin;HERA200S;Chilled Display;51;1936.9818;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2040;810;1075;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:400,Defrost:Timed Off Cycle,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless/ABS,Power:13 Amp,kWh per 24 hours:3.20,Watts:332,Noise Level dB:40.86,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:678ltr,Capacity Cuft:23.9
Interlevin;TAVIRA 100;Chilled Display;51;1038.105;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;tavira100-12.jpg;tavira-rear-12.jpg;986;800;1240;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:250,Defrost:Off Cycle,Shelves Provided:1 ambient shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:3.90,Watts:260,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;TAVIRA 130;Chilled Display;51;1168.377;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1286;800;1240;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:340,Defrost:Off Cycle,Shelves Provided:1 ambient shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.95,Watts:330,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;TAVIRA 150;Chilled Display;51;1219.6716;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1486;800;1240;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Shelves Provided:1 ambient shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:5.78,Watts:385,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;FLASH 105;Chilled Display;51;1266.8952;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;960;825;1310;Temperature Range in Degrees:+1/+6,Refrigerant Gas:R404a,Refrigerant Charge:350,Defrost:Automatic,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:5.78,Watts:385,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:0.72m²
Interlevin;FLASH 145;Chilled Display;51;1494.8712;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;flash145-stocked-12.jpg;flash145-12.jpg;flash145-rear-12.jpg;1460;825;1310;Temperature Range in Degrees:+1/+6,Refrigerant Gas:R404a,Refrigerant Charge:500,Defrost:Automatic,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:8.97,Watts:598,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.00m²
Interlevin;FLASH 185;Chilled Display;51;1770.885;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1960;825;1310;Temperature Range in Degrees:+1/+6,Refrigerant Gas:R404a,Refrigerant Charge:550,Defrost:Automatic,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:13.02,Watts:868,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.29m²
Interlevin;FLASH 245;Chilled Display;51;2219.5092;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2460;825;1310;Temperature Range in Degrees:+1/+6,Refrigerant Gas:R404a,Refrigerant Charge:600,Defrost:Automatic,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:22.80,Watts:1520,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.72m²
Interlevin;PRIMA 100;Chilled Display;51;1139.0658;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1034;822;1250;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:265,Defrost:Off Cycle,Shelves Provided:1 Ambient Shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:3.98,Watts:265,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;PRIMA 130;Chilled Display;51;1285.6218;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1334;822;1250;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Shelves Provided:1 Ambient Shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.73,Watts:315,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;PRIMA 150;Chilled Display;51;1383.3258;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;prima150-stocked-09.jpg;1534;822;1250;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Shelves Provided:1 Ambient Shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.73,Watts:315,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;PRIMA 170;Chilled Display;51;1543.7232;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1734;822;1250;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:360,Defrost:Off Cycle,Shelves Provided:1 Ambient Shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:6.71,Watts:447,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;PRIMA 200;Chilled Display;51;1706.5632;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2034;822;1250;Temperature Range in Degrees:+2/+5,Refrigerant Gas:R134a,Refrigerant Charge:360,Defrost:Off Cycle,Shelves Provided:1 Ambient Shelf,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:6.71,Watts:447,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;VISTA 10F;Chilled Display;51;1249.797;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1000;975;1243;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:250,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.50,Watts:300,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:0.504m²
Interlevin;VISTA 15F;Chilled Display;51;1518.483;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;vista150f-grey-10.jpg;vista150f-blue-10.jpg;vista150f-red-10.jpg;vista150f-rear-10.jpg;vistaf-controller-10.jpg;1500;975;1243;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:350,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:6.45,Watts:430,Noise Level dB:60,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:0.784m²
